Time (unixtime),CURRENT_VELOCITY,CURRENT_POSITION,REMAINING_STEPS,STACK_VOLTAGE,EXTERNAL_VOLTAGE,CURRENT_CONSUMPTION,CHECKSUM
1594905382.8665798,20000,2188141,0,336,11878,325,0x35
1594905382.8794434,20000,2188396,0,336,11940,325,0x3d
1594905382.8920326,20000,2188645,0,336,11896,325,0x39
1594905382.9046903,20000,2188901,0,336,11869,325,0x33
1594905382.9173121,20000,2189154,0,336,11904,325,0x3f
1594905382.930044,20000,2189408,0,336,11887,325,0xd
1594905382.9442098,20000,2189686,0,336,11922,325,0x37
1594905382.9572997,20000,2189946,0,336,11949,325,0x3d
1594905382.9708374,20000,2190202,0,336,11958,325,0x36
1594905382.9840388,20000,2190477,0,345,11913,325,0x39
1594905382.9965465,20000,2190737,0,345,11869,325,0x30
1594905383.0094016,20000,2190987,0,336,11896,325,0x3e
1594905383.0220435,20000,2191248,0,345,11887,325,0x3b
1594905383.034987,20000,2191506,0,336,11869,325,0x1
1594905383.048001,20000,2191763,0,345,11887,325,0x8
1594905383.0610824,20000,2192023,0,336,11878,325,0x38
1594905383.0743418,20000,2192287,0,336,11913,325,0x3c
1594905383.0871935,20000,2192547,0,336,11834,325,0x3f
1594905383.1001933,20000,2192808,0,336,11807,325,0x31
1594905383.1127923,20000,2193062,0,336,11798,325,0x39
1594905383.1256204,20000,2193317,0,336,11860,325,0x3b
1594905383.1381342,20000,2193569,0,336,11887,325,0x35
1594905383.1508105,20000,2193822,0,336,11896,325,0x31
1594905383.163868,20000,2194082,0,345,11860,325,0x3
1594905383.1774485,20000,2194350,0,345,11825,325,0x30
1594905383.1912963,20000,2194621,0,336,11896,325,0x34
1594905383.2043955,20000,2194891,0,345,11904,325,0x34
1594905383.217044,20000,2195148,0,345,11851,325,0x1
1594905383.230314,20000,2195405,0,336,11913,325,0xd
1594905383.2437181,20000,2195668,0,345,11940,325,0x3b
1594905383.256983,20000,2195936,0,336,11904,325,0x2
1594905383.2712324,20000,2196221,0,336,11922,325,0x38
1594905383.2855754,20000,2196514,0,327,11878,325,0x38
1594905383.2986052,20000,2196774,0,336,11904,325,0x38
1594905383.311886,20000,2197043,0,336,11940,325,0xd
1594905383.3247623,20000,2197302,0,336,11967,325,0x3e
1594905383.3375626,20000,2197554,0,336,11931,325,0x3d
1594905383.3523755,20000,2197814,0,336,11958,325,0x3b
1594905383.3654487,20000,2198106,0,336,11940,325,0x38
1594905383.3790119,20000,2198376,0,336,11904,325,0x36
1594905383.3921545,20000,2198646,0,336,11940,325,0x39
1594905383.404929,20000,2198903,0,336,11931,325,0xe
1594905383.4179833,20000,2199163,0,336,11922,325,0x32
1594905383.4314318,20000,2199428,0,336,11887,325,0x3d
1594905383.444696,20000,2199694,0,336,11896,325,0xd
1594905383.457717,20000,2199954,0,336,11851,325,0xf
1594905383.4707236,20000,2200217,0,336,11896,325,0x3f
1594905383.4848573,20000,2200483,0,327,11904,325,0x3c
1594905383.4997752,20000,2200791,0,336,11922,325,0x3a
1594905383.5129206,20000,2201063,0,336,11816,325,0x3f
1594905383.5258257,20000,2201317,0,336,11834,325,0x3e
1594905383.5389206,20000,2201581,0,336,11798,325,0x37
1594905383.5517735,20000,2201837,0,336,11878,325,0x32
1594905383.5647206,20000,2202097,0,336,11851,325,0x3b
1594905383.5780907,20000,2202361,0,336,11913,325,0x36
1594905383.5911345,20000,2202629,0,336,11842,325,0x30
1594905383.6041842,20000,2202885,0,327,11816,325,0x3a
1594905383.617203,20000,2203148,0,336,11842,325,0xe
1594905383.6300755,20000,2203405,0,327,11860,325,0x31
1594905383.6479716,20000,2203754,0,336,11834,325,0x39
1594905383.6699762,20000,2204201,0,336,11798,325,0x3d
1594905383.6831284,20000,2204465,0,336,11869,325,0x39
1594905383.695755,20000,2204721,0,327,11869,325,0x5
1594905383.7279534,20000,2204973,0,336,11816,325,0x30
1594905383.7412126,20000,2205622,0,336,11931,325,0x32
1594905383.754643,20000,2205893,0,327,11825,325,0x0
1594905383.767665,20000,2206151,0,336,11851,325,0x3
1594905383.7824192,20000,2206435,0,345,11869,325,0x3b
1594905383.7951498,20000,2206705,0,336,11887,325,0x33
1594905383.8081994,20000,2206968,0,327,11922,325,0x32
1594905383.8211043,20000,2207223,0,336,11913,325,0x3d
1594905383.8339522,20000,2207483,0,336,11913,325,0x38
1594905383.8466985,20000,2207736,0,336,11931,325,0x39
1594905383.8597393,20000,2207994,0,345,11931,325,0x39
1594905383.8727336,20000,2208257,0,345,11869,325,0x38
1594905383.8859563,20000,2208522,0,336,11878,325,0x39
1594905383.8988535,20000,2208783,0,336,11896,325,0x3e
1594905383.9117785,20000,2209037,0,336,11904,325,0x3b
1594905383.924711,20000,2209297,0,336,11887,325,0x5
1594905383.93739,20000,2209552,0,336,11887,325,0x34
1594905383.9504092,20000,2209811,0,336,11896,325,0x3a
1594905383.9637852,20000,2210072,0,345,11904,325,0x36
1594905383.9767988,20000,2210337,0,345,11922,325,0x32
1594905383.989659,20000,2210594,0,336,11887,325,0x3
1594905384.0027983,20000,2210854,0,345,11860,325,0x3d
1594905384.0157888,20000,2211117,0,336,11842,325,0x3a
1594905384.0287156,20000,2211376,0,336,11842,325,0x3b
1594905384.0420773,20000,2211631,0,336,11807,325,0x36
1594905384.0557213,20000,2211913,0,336,11780,325,0x3b
1594905384.0715287,20000,2212234,0,336,11798,325,0x36
1594905384.085114,20000,2212497,0,336,11789,325,0xe
1594905384.098831,20000,2212768,0,336,11869,325,0xe
1594905384.1125846,20000,2213052,0,345,11887,325,0x33
1594905384.1259148,20000,2213312,0,336,11878,325,0x3f
1594905384.1388671,20000,2213582,0,336,11825,325,0x38
1594905384.1519575,20000,2213837,0,336,11780,325,0x32
1594905384.1654763,20000,2214111,0,345,11869,325,0x3b
1594905384.1784506,20000,2214368,0,336,11887,325,0x3e
1594905384.1918035,20000,2214636,0,336,11878,325,0x3e
1594905384.2055056,20000,2214911,0,336,11887,325,0x32
1594905384.2194557,20000,2215188,0,336,11904,325,0x39
1594905384.2323952,20000,2215449,0,336,11913,325,0x30
1594905384.2451203,20000,2215706,0,345,11913,325,0x31
1594905384.258031,20000,2215962,0,345,11913,325,0x3
1594905384.2733555,20000,2216225,0,336,11904,325,0x37
1594905384.2866406,20000,2216531,0,336,11869,325,0x37
1594905384.2994416,20000,2216791,0,336,11931,325,0x3e
1594905384.3126907,20000,2217052,0,345,11913,325,0x3e
1594905384.3257961,20000,2217314,0,336,11851,325,0x39
1594905384.3392386,20000,2217574,0,336,11825,325,0x31
1594905384.3527548,20000,2217853,0,336,11904,325,0x37
1594905384.3661516,20000,2218128,0,327,11851,325,0x36
1594905384.3819222,20000,2218441,0,336,11780,325,0x3e
1594905384.3951552,20000,2218697,0,336,11842,325,0x3b
1594905384.4080524,20000,2218963,0,336,11834,325,0x3d
1594905384.4210246,20000,2219223,0,327,11860,325,0x3a
1594905384.4336376,20000,2219476,0,336,11860,325,0x3b
1594905384.4466138,20000,2219732,0,336,11834,325,0x33
1594905384.459968,20000,2220001,0,336,11869,325,0x3
1594905384.472869,20000,2220261,0,345,11842,325,0x3
1594905384.4862607,20000,2220523,0,336,11807,325,0x38
1594905384.4990504,20000,2220786,0,336,11896,325,0x31
1594905384.5116863,20000,2221041,0,345,11869,325,0x33
1594905384.5247476,20000,2221295,0,327,11887,325,0x33
1594905384.5373604,20000,2221552,0,336,11842,325,0x37
1594905384.5507114,20000,2221818,0,336,11904,325,0x34
1594905384.5636387,20000,2222077,0,336,11913,325,0x39
1594905384.5765433,20000,2222335,0,336,11887,325,0x3f
1594905384.5893338,20000,2222591,0,336,11887,325,0x3d
1594905384.6028037,20000,2222854,0,336,11825,325,0x36
1594905384.6155915,20000,2223115,0,345,11816,325,0x3d
1594905384.6285737,20000,2223372,0,336,11798,325,0x33
1594905384.6430557,20000,2223666,0,336,11798,325,0x3f
1594905384.6559346,20000,2223923,0,327,11842,325,0x31
1594905384.6688702,20000,2224181,0,336,11816,325,0x3c
1594905384.6841533,20000,2224448,0,336,11860,325,0x36
1594905384.6969185,20000,2224743,0,336,11772,325,0x30
1594905384.7107806,20000,2225008,0,336,11789,325,0x3e
1594905384.7235904,20000,2225274,0,336,11851,325,0x3c
1594905384.7408547,20000,2225621,0,336,11842,325,0x39
1594905384.7539127,20000,2225883,0,336,11869,325,0x37
1594905384.7665043,20000,2226134,0,345,11851,325,0x37
1594905384.780309,20000,2226409,0,336,11842,325,0xa
1594905384.793245,20000,2226666,0,336,11842,325,0xa
1594905384.8062494,20000,2226926,0,336,11887,325,0x33
1594905384.819323,20000,2227188,0,336,11913,325,0x5
1594905384.832303,20000,2227448,0,336,11887,325,0xb
1594905384.845556,20000,2227711,0,336,11922,325,0xc
1594905384.8587444,20000,2227971,0,336,11878,325,0x33
1594905384.8717532,20000,2228236,0,336,11887,325,0x3f
1594905384.8878772,20000,2228511,0,336,11904,325,0x37
1594905384.9020255,20000,2228818,0,345,11887,325,0x39
1594905384.9154868,20000,2229101,0,336,11851,325,0x30
1594905384.9290137,20000,2229383,0,345,11860,325,0x36
1594905384.9417675,20000,2229635,0,336,11887,325,0x3b
1594905384.9552944,20000,2229905,0,336,11869,325,0x3a
1594905384.967942,20000,2230161,0,345,11851,325,0x2
1594905384.981784,20000,2230431,0,336,11869,325,0x1
1594905384.9946296,20000,2230695,0,327,11851,325,0x32
1594905385.0073583,20000,2230951,0,336,11834,325,0x32
1594905385.020173,20000,2231205,0,336,11825,325,0x4
1594905385.0331333,20000,2231465,0,336,11789,325,0x38
1594905385.0460405,20000,2231723,0,336,11807,325,0x31
1594905385.0589466,20000,2231978,0,336,11763,325,0x3f
1594905385.0719402,20000,2232238,0,327,11834,325,0x37
1594905385.08485,20000,2232497,0,336,11798,325,0x35
1594905385.0978332,20000,2232757,0,336,11834,325,0x36
1594905385.1107488,20000,2233015,0,345,11842,325,0x34
1594905385.123373,20000,2233266,0,336,11842,325,0x2
1594905385.136706,20000,2233534,0,336,11896,325,0x9
1594905385.1505914,20000,2233812,0,336,11816,325,0x30
1594905385.166439,20000,2234069,0,336,11860,325,0x0
1594905385.179674,20000,2234394,0,336,11869,325,0xd
1594905385.1922545,20000,2234649,0,336,11887,325,0x3e
1594905385.2053611,20000,2234908,0,336,11904,325,0x30
1594905385.2184517,20000,2235168,0,336,11878,325,0x3b
1594905385.2313771,20000,2235428,0,345,11816,325,0x38
1594905385.2443817,20000,2235689,0,336,11825,325,0x38
1594905385.257186,20000,2235945,0,327,11834,325,0x7
1594905385.2704601,20000,2236205,0,336,11851,325,0x31
1594905385.283981,20000,2236471,0,345,11896,325,0x4
1594905385.3000777,20000,2236783,0,336,11834,325,0x3b
1594905385.314024,20000,2237083,0,336,11869,325,0x1
1594905385.3268476,20000,2237337,0,336,11860,325,0x3e
1594905385.3396974,20000,2237601,0,345,11842,325,0x35
1594905385.3526957,20000,2237861,0,336,11851,325,0x37
1594905385.3671615,20000,2238112,0,336,11869,325,0x36
1594905385.3804445,20000,2238411,0,336,11825,325,0x33
1594905385.395466,20000,2238678,0,336,11842,325,0xe
1594905385.408215,20000,2238969,0,336,11887,325,0x9
1594905385.421166,20000,2239224,0,336,11878,325,0x6
1594905385.4344466,20000,2239485,0,345,11896,325,0x3a
1594905385.4482393,20000,2239755,0,345,11807,325,0x3c
1594905385.461395,20000,2240028,0,336,11887,325,0xc
1594905385.4744592,20000,2240289,0,336,11887,325,0x34
1594905385.4874387,20000,2240549,0,336,11816,325,0x39
1594905385.5028145,20000,2240812,0,336,11798,325,0x3f
1594905385.5178537,20000,2241117,0,336,11887,325,0x36
1594905385.5316236,20000,2241432,0,336,11904,325,0x32
1594905385.544839,20000,2241701,0,336,11842,325,0x3
1594905385.5578434,20000,2241958,0,327,11825,325,0x3b
1594905385.571334,20000,2242225,0,345,11789,325,0xf
1594905385.584866,20000,2242495,0,336,11860,325,0x8
1594905385.5977805,20000,2242757,0,336,11798,325,0x3d
1594905385.6105223,20000,2243012,0,336,11842,325,0x32
1594905385.6233933,20000,2243266,0,336,11825,325,0x3e
1594905385.6367142,20000,2243537,0,336,11807,325,0x33
1594905385.6497524,20000,2243795,0,336,11842,325,0x34
1594905385.6631284,20000,2244063,0,336,11834,325,0x3f
1594905385.6766253,20000,2244331,0,336,11763,325,0x3f
1594905385.6893706,20000,2244589,0,336,11763,325,0x3a
1594905385.7021182,20000,2244843,0,336,11798,325,0x3f
1594905385.7150295,20000,2245104,0,336,11807,325,0x3f
1594905385.7281656,20000,2245368,0,336,11851,325,0x30
1594905385.741163,20000,2245625,0,345,11860,325,0x5
1594905385.7539904,20000,2245881,0,336,11869,325,0x3b
1594905385.767082,20000,2246142,0,336,11904,325,0xd
1594905385.7803392,20000,2246403,0,327,11878,325,0x3f
1594905385.793236,20000,2246666,0,336,11798,325,0x1
1594905385.806298,20000,2246926,0,336,11842,325,0x5
1594905385.818972,20000,2247183,0,336,11842,325,0x3
1594905385.8319547,20000,2247441,0,336,11851,325,0x32
1594905385.8451111,20000,2247701,0,336,11860,325,0x3b
1594905385.8584013,20000,2247968,0,336,11887,325,0x39
1594905385.8710768,20000,2248228,0,336,11860,325,0x34
1594905385.8852727,20000,2248501,0,336,11887,325,0x33
1594905385.8978562,20000,2248761,0,327,11887,325,0x3d
1594905385.9120338,20000,2249011,0,336,11878,325,0x31
1594905385.924595,20000,2249295,0,336,11825,325,0x3
1594905385.9372666,20000,2249546,0,336,11807,325,0x35
1594905385.94997,20000,2249803,0,327,11807,325,0x3a
1594905385.9627662,20000,2250057,0,336,11789,325,0x30
1594905385.9761646,20000,2250315,0,336,11789,325,0x30
1594905385.988904,20000,2250581,0,345,11834,325,0xf
1594905386.0016344,20000,2250835,0,327,11860,325,0x3b
1594905386.0184574,20000,2251169,0,336,11860,325,0x35
1594905386.0319073,20000,2251432,0,336,11772,325,0x36
1594905386.046212,20000,2251697,0,336,11825,325,0xa
1594905386.059121,20000,2251983,0,327,11763,325,0x0
1594905386.0728467,20000,2252251,0,336,11851,325,0x3f
1594905386.0867987,20000,2252521,0,336,11789,325,0x32
1594905386.0995393,20000,2252791,0,336,11887,325,0x39
1594905386.1129754,20000,2253049,0,336,11851,325,0x30
1594905386.1258676,20000,2253317,0,336,11834,325,0x3f
1594905386.1388278,20000,2253577,0,345,11798,325,0x34
1594905386.1518912,20000,2253835,0,336,11789,325,0x33
1594905386.1648328,20000,2254098,0,336,11851,325,0x34
1594905386.1780615,20000,2254363,0,336,11860,325,0x3f
1594905386.1918,20000,2254631,0,336,11789,325,0x8
1594905386.2048862,20000,2254898,0,336,11816,325,0x3f
1594905386.2203186,20000,2255165,0,345,11878,325,0x37
1594905386.2335386,20000,2255466,0,345,11772,325,0x32
1594905386.2468224,20000,2255731,0,336,11842,325,0x3d
1594905386.2600117,20000,2255997,0,336,11851,325,0x32
1594905386.2730591,20000,2256261,0,336,11834,325,0x38
1594905386.2867522,20000,2256521,0,327,11789,325,0x37
1594905386.3002613,20000,2256797,0,336,11869,325,0x32
1594905386.3130565,20000,2257065,0,345,11825,325,0x37
1594905386.3260727,20000,2257324,0,336,11772,325,0x3a
1594905386.3393047,20000,2257586,0,345,11834,325,0x31
1594905386.3526778,20000,2257854,0,345,11869,325,0x38
1594905386.365482,20000,2258112,0,336,11878,325,0xc
1594905386.3785815,20000,2258365,0,336,11869,325,0x35
1594905386.3913465,20000,2258628,0,336,11825,325,0x3b
1594905386.4042614,20000,2258884,0,336,11825,325,0x3d
1594905386.417615,20000,2259148,0,336,11798,325,0xd
1594905386.4303546,20000,2259408,0,336,11869,325,0x3e
1594905386.443364,20000,2259668,0,336,11851,325,0x0
1594905386.4563718,20000,2259928,0,345,11896,325,0x3c
1594905386.4696667,20000,2260195,0,336,11842,325,0x35
1594905386.4826243,20000,2260451,0,336,11887,325,0x36
1594905386.495753,20000,2260714,0,336,11842,325,0x9
1594905386.508967,20000,2260982,0,336,11878,325,0xd
1594905386.5219762,20000,2261238,0,336,11887,325,0x3f
1594905386.5349612,20000,2261498,0,336,11869,325,0x31
1594905386.547874,20000,2261757,0,336,11896,325,0x2
1594905386.5608933,20000,2262014,0,336,11878,325,0x3e
1594905386.5742068,20000,2262277,0,336,11842,325,0x38
1594905386.587757,20000,2262543,0,336,11807,325,0xc
1594905386.6008418,20000,2262818,0,336,11851,325,0x30
1594905386.6134756,20000,2263072,0,336,11860,325,0x30
1594905386.628812,20000,2263332,0,345,11825,325,0x1
1594905386.6414044,20000,2263631,0,336,11763,325,0x3e
1594905386.6544435,20000,2263889,0,336,11772,325,0x35
1594905386.6673133,20000,2264143,0,336,11789,325,0x3d
1594905386.680556,20000,2264409,0,336,11842,325,0x3
1594905386.6932917,20000,2264668,0,336,11807,325,0x3e
1594905386.7060027,20000,2264923,0,345,11842,325,0x3e
1594905386.7193234,20000,2265185,0,345,11842,325,0x36
1594905386.7333982,20000,2265469,0,345,11851,325,0x3d
1594905386.746203,20000,2265723,0,336,11860,325,0x5
1594905386.7599733,20000,2265989,0,345,11851,325,0x3c
1594905386.7735531,20000,2266258,0,336,11816,325,0x3b
1594905386.7869,20000,2266537,0,336,11772,325,0x9
1594905386.799912,20000,2266792,0,336,11816,325,0x4
1594905386.8134577,20000,2267069,0,336,11896,325,0x38
1594905386.8268082,20000,2267331,0,336,11825,325,0x3b
1594905386.841659,20000,2267634,0,336,11887,325,0xa
1594905386.855581,20000,2267889,0,336,11842,325,0x8
1594905386.868347,20000,2268166,0,336,11842,325,0xd
1594905386.8816354,20000,2268427,0,336,11789,325,0x36
1594905386.8947556,20000,2268695,0,345,11878,325,0x39
1594905386.9076848,20000,2268957,0,336,11887,325,0x34
1594905386.9207394,20000,2269212,0,345,11887,325,0x35
1594905386.9360836,20000,2269474,0,336,11860,325,0x3d
1594905386.9546833,20000,2269817,0,336,11869,325,0x3a
1594905386.9675448,20000,2270151,0,345,11789,325,0x3f
1594905386.9810164,20000,2270421,0,336,11860,325,0x37
1594905386.9942822,20000,2270685,0,336,11860,325,0x36
1594905387.0091302,20000,2270944,0,345,11869,325,0x3f
1594905387.022278,20000,2271244,0,336,11772,325,0x0
1594905387.0352616,20000,2271506,0,336,11807,325,0x34
1594905387.0478942,20000,2271761,0,336,11807,325,0x36
1594905387.0610275,20000,2272019,0,345,11860,325,0x3b
1594905387.0739326,20000,2272277,0,345,11825,325,0x3d
1594905387.086988,20000,2272538,0,345,11887,325,0x4
1594905387.1003363,20000,2272808,0,336,11825,325,0x35
1594905387.1133783,20000,2273066,0,336,11780,325,0x3c
1594905387.126274,20000,2273326,0,336,11789,325,0xa
1594905387.140893,20000,2273581,0,336,11798,325,0x2
1594905387.1540463,20000,2273878,0,336,11869,325,0x3e
1594905387.167266,20000,2274138,0,345,11869,325,0x3
1594905387.1809647,20000,2274409,0,336,11789,325,0x36
1594905387.1947367,20000,2274686,0,345,11851,325,0x31
1594905387.2110627,20000,2274955,0,336,11763,325,0x32
1594905387.2241845,20000,2275281,0,327,11807,325,0x31
1594905387.2388942,20000,2275577,0,336,11860,325,0x3c
1594905387.2524462,20000,2275841,0,336,11842,325,0x3b
1594905387.2654803,20000,2276109,0,345,11789,325,0x3e
1594905387.2794602,20000,2276383,0,336,11842,325,0x30
1594905387.2925186,20000,2276649,0,336,11816,325,0x3d
1594905387.3065195,20000,2276908,0,336,11798,325,0x30
1594905387.3193107,20000,2277186,0,336,11842,325,0x34
1594905387.3323157,20000,2277443,0,336,11860,325,0x34
1594905387.3476422,20000,2277754,0,336,11869,325,0x38
1594905387.361759,20000,2278037,0,336,11869,325,0x8
1594905387.3767564,20000,2278335,0,336,11913,325,0x38
1594905387.3894238,20000,2278592,0,336,11878,325,0x32
1594905387.402331,20000,2278846,0,336,11887,325,0xe
1594905387.4159806,20000,2279117,0,336,11816,325,0x3a
1594905387.4296417,20000,2279378,0,336,11878,325,0x35
1594905387.4435205,20000,2279666,0,345,11842,325,0x38
1594905387.4566736,20000,2279932,0,336,11860,325,0x30
1594905387.4698818,20000,2280199,0,336,11780,325,0x3f
1594905387.4829986,20000,2280461,0,336,11834,325,0x3f
1594905387.4958835,20000,2280715,0,327,11860,325,0x30
1594905387.5088146,20000,2280975,0,336,11860,325,0x30
1594905387.5214176,20000,2281231,0,336,11878,325,0x37
1594905387.534181,20000,2281487,0,336,11869,325,0x4
1594905387.54704,20000,2281744,0,336,11772,325,0x35
1594905387.5601096,20000,2282001,0,327,11692,325,0x30
1594905387.5730174,20000,2282261,0,336,11621,400,0x32
1594905387.5863428,20000,2282523,0,336,11896,400,0x34
1594905387.598857,20000,2282781,0,345,11922,400,0xc
1594905387.611628,20000,2283032,0,336,11931,400,0x0
1594905387.6242533,20000,2283288,0,345,11807,400,0x3e
1594905387.6369004,20000,2283541,0,336,11674,400,0x3b
1594905387.6498737,20000,2283797,0,336,11727,400,0x3b
1594905387.6626399,20000,2284050,0,336,11851,400,0x39
1594905387.675708,20000,2284312,0,345,11896,400,0xf
1594905387.6887686,20000,2284572,0,336,11842,400,0x30
1594905387.701742,20000,2284834,0,336,11772,400,0xd
1594905387.7146845,20000,2285092,0,336,11780,400,0x3f
